2025-03-04 16:15:32,341 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:15:36,391 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:16:32,555 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:16:33,267 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:17:32,363 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:17:33,278 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:18:32,430 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:18:33,445 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:19:32,693 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:19:33,869 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:20:32,605 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:20:33,563 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:21:32,708 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:21:33,871 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:22:32,592 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:22:35,844 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:22:42,040 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:22:45,437 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:23:42,372 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:23:43,590 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:24:42,404 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 32 in-play tennis events.
2025-03-04 16:24:43,489 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 32 events.
2025-03-04 16:25:42,619 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:25:44,172 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:26:42,197 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:26:42,667 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:27:42,494 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:27:44,741 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:28:42,289 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:28:43,193 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:29:42,269 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:29:43,014 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:30:42,419 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:30:48,395 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:31:42,358 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:31:43,065 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:32:42,538 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:32:43,419 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:33:42,804 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:33:45,081 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:34:42,878 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:34:44,781 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:35:43,121 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 33 in-play tennis events.
2025-03-04 16:35:44,098 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 33 events.
2025-03-04 16:36:42,769 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:36:43,833 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:37:42,696 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:37:43,821 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:38:42,771 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:38:43,724 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:39:42,671 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
2025-03-04 16:39:49,514 - aggregator.sports.tennis.betsapi_prematch - INFO - Successfully fetched prematch data for 34 events.
2025-03-04 16:40:42,714 - aggregator.sports.tennis.betsapi_prematch - INFO - Found 34 in-play tennis events.
